objectid,trail_id,trail_name,park_name_short,park_name,park_name_full,blaze_color_full,blaze_color_short,base_color,cap_color,dot_color,dash_color,image_link,mileage,track,track_num,difficulty,configuration,surface,service_road,globalid,trail_status,shape_length
15295,DL19931,,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.08260332,,,Easy,Connector,Dirt,,{29A810DF-9FC2-42FA-9781-9578191EA964},Active,0.00133852522651528
15296,DL2925,,DL,Deer Lakes,Deer Lakes Park,<Null>,<Null>,,,,,<Null>,0.07377647,,,,Loop,,,{93B4B0CD-365D-41F6-8E3A-54E137672F42},Closed,0.00127576116565153
15297,DL2946,Gravel or Paved Trail/Road,DL,Deer Lakes,Deer Lakes Park,Gravel or Paved Trail/Road,GY,Gray, , , ,http://apps.alleghenycounty.us/GIS/GRAY.png,0.12574699,,,Easy,Paved Connector,Asphalt,No,{FCFA4CBB-430B-464A-B442-F1312F3C8451},Active Trail,0.00227872966503666
15298,DL27179,Paved Acces to Paved Trail,DL,Deer Lakes,Deer Lakes Park,Gravel or Paved Trail/Road,GY,Gray, , , ,http://apps.alleghenycounty.us/GIS/GRAY.png,0.08846134,,,Easy,Paved Connector,Asphalt,No,{577DF0F1-2331-4FC3-B8B2-6F79987FBC81},Active Trail,0.00161231765346358
15299,DL27183,Gravel or Paved Trail/Road,DL,Deer Lakes,Deer Lakes Park,Gravel or Paved Trail/Road,GY,Gray, , , ,http://apps.alleghenycounty.us/GIS/GRAY.png,0.00513656,,,Easy,Connector,Asphalt,No,{45C7F80F-299C-4EAE-B229-622D86697F0A},Active Trail,7.75584334099414e-05
15300,DL27185,Gravel or Paved Trail/Road,DL,Deer Lakes,Deer Lakes Park,Gravel or Paved Trail/Road,GY,Gray, , , ,http://apps.alleghenycounty.us/GIS/GRAY.png,0.00444264,,,Easy,Paved Loop,Asphalt,No,{A27D01C1-C90B-4BEC-A8ED-0CCCE85A62C6},Active Trail,6.80886157823559e-05
15301,DL27189,Gravel or Paved Trail/Road,DL,Deer Lakes,Deer Lakes Park,Gravel or Paved Trail/Road,GY,Gray, , , ,http://apps.alleghenycounty.us/GIS/GRAY.png,0.40739746,,,Easy,Paved Loop,Asphalt,No,{BFDF09A9-8068-4325-A7B4-E809A3667638},Active Trail,0.00698014183356358
15302,DL27193,Gravel or Paved Trail/Road,DL,Deer Lakes,Deer Lakes Park,Gravel or Paved Trail/Road,GY,Gray, , , ,http://apps.alleghenycounty.us/GIS/GRAY.png,0.02779214,,,Easy,Paved Loop,Asphalt,No,{58BF132D-CDBE-4ED2-862D-B1BFF3F09CDE},Active Trail,0.000473257647832502
15303,DL27194,Gravel or Paved Trail/Road,DL,Deer Lakes,Deer Lakes Park,Gravel or Paved Trail/Road,GY,Gray, , , ,http://apps.alleghenycounty.us/GIS/GRAY.png,0.00579127,,,Easy,Paved Loop,Asphalt,No,{C6BFB68A-0BCC-4DC4-8B46-DE244326E442},Active Trail,0.000108995725067737
15304,DL27195,Gravel or Paved Trail/Road,DL,Deer Lakes,Deer Lakes Park,Gravel or Paved Trail/Road,GY,Gray, , , ,http://apps.alleghenycounty.us/GIS/GRAY.png,0.02912503,,,Easy,Paved Loop,Asphalt,No,{31ED83E6-6880-4BE8-90EE-687FECAA86A4},Active Trail,0.000476415380265036
15305,DL27200,Gravel or Paved Trail/Road,DL,Deer Lakes,Deer Lakes Park,Gravel or Paved Trail/Road,GY,Gray, , , ,http://apps.alleghenycounty.us/GIS/GRAY.png,0.05347213,,,Easy,Paved Loop,Asphalt,No,{FE1ED7C8-CE35-40A6-B493-BD265125A301},Active Trail,0.000908976950990015
15306,DL27203,Gravel or Paved Trail/Road,DL,Deer Lakes,Deer Lakes Park,Gravel or Paved Trail/Road,GY,Gray, , , ,http://apps.alleghenycounty.us/GIS/GRAY.png,0.00444395,,,Easy,Paved Loop,Asphalt,No,{E98B9891-4038-4375-9A49-CD3DA2C34441},Active Trail,6.9553555155613e-05
15307,DL2949,Gravel or Paved Trail/Road,DL,Deer Lakes,Deer Lakes Park,Gravel or Paved Trail/Road,GY,Gray, , , ,http://apps.alleghenycounty.us/GIS/GRAY.png,0.41091093,,,Easy,Paved Loop,Asphalt,No,{F6FD3874-8BEB-40FE-BE79-1CC942F4279D},Active Trail,0.00698924843305315
15308,DL27213,Gravel or Paved Trail/Road,DL,Deer Lakes,Deer Lakes Park,Gravel or Paved Trail/Road,GY,Gray, , , ,http://apps.alleghenycounty.us/GIS/GRAY.png,0.00586541,,,Easy,Paved Loop,Asphalt,No,{DBC06B03-ABCD-4612-8649-8CAB261AB147},Active Trail,8.98277911163642e-05
15309,DL27214,Gravel or Paved Trail/Road,DL,Deer Lakes,Deer Lakes Park,Gravel or Paved Trail/Road,GY,Gray, , , ,http://apps.alleghenycounty.us/GIS/GRAY.png,0.00392329,,,Easy,Paved Loop,Asphalt,No,{960DF01A-E9F9-492D-83B3-F1A20ADD2AC6},Active Trail,7.45882246426052e-05
15310,DL27215,Gravel or Paved Trail/Road,DL,Deer Lakes,Deer Lakes Park,Gravel or Paved Trail/Road,GY,Gray,,,,http://apps.alleghenycounty.us/GIS/GRAY.png ,0.07733997,,,Easy,Connector,Asphalt,No,{8105FD0A-34A7-4067-A78A-77CACBD462AF},Active,0.00132465274478454
15311,DL27216,Gravel or Paved Trail/Road,DL,Deer Lakes,Deer Lakes Park,Gravel or Paved Trail/Road,GY,Gray, , , ,http://apps.alleghenycounty.us/GIS/GRAY.png,0.0290789,,,Easy,Paved Access,Asphalt,No,{8B3D0D81-3DB6-4FF4-9B6A-1145CDB5A257},Active Trail,0.000539768583229661
15312,DL2948,Gravel or Paved Trail/Road,DL,Deer Lakes,Deer Lakes Park,Gravel or Paved Trail/Road,GY,Gray, , , ,http://apps.alleghenycounty.us/GIS/GRAY.png,0.10261292,,,Easy,Paved Access,Asphalt,No,{EB367069-2657-4F72-A942-E661BF0D08F2},Active Trail,0.00173705216492204
15313,DL27220,Paved Access to Paved Trail,DL,Deer Lakes,Deer Lakes Park,Gravel or Paved Trail/Road,GY,Gray, , , ,http://apps.alleghenycounty.us/GIS/GRAY.png,0.09057144,,,Easy,Paved Connector,Asphalt,No,{549FC62A-2909-4BDB-B5A6-2B365CCD239C},Active Trail,0.00157498706246363
15314,DL42516,Blue,DL,Deer Lakes,Deer Lakes Park,Blue,BL,Blue,,,,http://apps.alleghenycounty.us/GIS/BLUEbase.png,2.17646466,,,Moderate,Loop,Dirt,,{EC8A2C15-EB70-4A3D-BCD3-E386CF94B710},Active,0.037413390046769
15315,DL42517,Decommissioned Blue,DL,Deer Lakes,Deer Lakes Park,<Null>,<Null>,,,,,<Null>,0.10225172,,,,,,,{BD66958B-0D89-4E44-A132-E22F19A3D907},Closed,0.00159774768619583
15316,DL46660,Purple with White Dot,DL,Deer Lakes,Deer Lakes Park,Purple with White Dot,PL/WT Dot,Purple,,White,,http://apps.alleghenycounty.us/GIS/PURPLEbase_WHITEdot.png,0.10251199,,,Easy-Moderate,Access,Dirt,No,{FD1E2AFE-E236-4AD4-9F67-CE0C283CF56D},Active,0.00159845538736857
15317,DL46661,Purple,DL,Deer Lakes,Deer Lakes Park,Purple,PL,Purple,,,,http://apps.alleghenycounty.us/GIS/PURPLEbase.png,1.1596635,,,Easy-Moderate,Loop,Dirt,No,{63248C64-D98E-4DD2-9314-60A8D3AFFE5F},Active,0.0205612393892587
15318,DL46662,Decomissioned Purple,DL,Deer Lakes,Deer Lakes Park,,,,Green,,,,0.02642959,,0,,,,,{5681DF8C-73A1-49CB-8C23-A3C49CF3DF71},Closed,0.000425501568543049
15319,DL46663, ,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.04072445,,,Easy,Connector,,,{F6DB97A3-778B-4BD3-A4E1-561259FE4C68},Closed,0.000686265584178507
15320,DL46669,,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.01613953,,,Easy,Connector,Dirt,No,{52B28A6F-F337-4FAB-ABE4-9DABAE93898F},Active,0.000238996308283361
15321,DL46671,Decommissioned Blue,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.09895898,,,,,Dirt,,{6F45E778-7827-425E-A223-0CA69861847F},Closed,0.00167218866406684
15322,DL46673,Decommissioned Blue,DL,Deer Lakes,Deer Lakes Park,,,,,,,,0.01703422,,,,,Dirt,,{8302AD6D-CF6C-4119-8F99-A2B247B6775C},Closed,0.000285308196771307
15323,NP4573, ,NP,North Park,North Park,,,,,,,,0.0109812,,,,,,,{4AF087E1-FB7D-43D8-A54C-907AB2C0DF14},Active,0.000160620407906148
15324,NP4574,Access to de-commissioned Carson/North Ridge Trail,NP,North Park,North Park,,,,,,,,0.00715178,,,,,,,{47579DE0-4C48-4580-A784-C9CC39515F6E},Closed,0.000108794322950913
15325,NP4577, ,NP,North Park,North Park,,,,,,,,0.01164942,,,,,,,{FA3AC39F-0782-458A-AF6C-FE182A8CC4E7},Active,0.000203670994700675
15326,NP4579, ,NP,North Park,North Park,,,,,,,,0.05466141,,,,,,,{A54059D3-1F3C-4C72-A4A6-7C8203AD7528},Active,0.00087221377489358
15327,NP4580, ,NP,North Park,North Park,,,,,,,,0.01318152,,,,,,,{37FFBB15-B924-4ACC-9ACD-D21469F0C718},Active,0.000202276445158735
15328,NP4584, ,NP,North Park,North Park,,,,,,,,0.20916099,,,,,,,{C6665C02-86C3-4E10-867E-153890FFF2EC},Active,0.00382685432611972
15329,NP4585, ,NP,North Park,North Park,,,,,,,,0.03621318,,,,,,,{C6365545-BF5F-4A0D-88BF-F226DD6D2821},Active,0.000677291091699952
15330,NP4593, ,NP,North Park,North Park,,,,,,,,0.06281135,,,,,,,{0B46D93F-F118-46AC-9899-43B74B0A454D},Active,0.000984029429709454
15331,NP4594, ,NP,North Park,North Park,,,,,,,,0.06423614,,,,,,,{35EAF328-91DB-4CC3-B089-777DA0D8EF90},Active,0.00119116677487637
15332,NP4595, ,NP,North Park,North Park,,,,,,,,0.02451437,,,,,,,{BF42EB3A-77AD-42AA-BC43-3513F24BB063},Active,0.000456228708547631
15333,NP4597, ,NP,North Park,North Park,,,,,,,,0.02555872,,,,,,,{1AC9506B-3647-471B-AAFE-A6AFF0ED29D8},Active,0.000458320735094289
15334,NP4598, ,NP,North Park,North Park,,,,,,,,0.03119851,,,,,,,{051728D2-A64A-43C5-98E1-F2B00B4B5D1E},Active,0.000465845596957445
15335,NP4599, ,NP,North Park,North Park,,,,,,,,0.01661167,,,,,,,{3A6B255A-F75B-423B-ADB3-D47CD1157165},Active,0.000247509664864145
15336,NP4600, ,NP,North Park,North Park,,,,,,,,0.06869966,,,,,,,{0EDB7A38-792C-4F51-A395-D1CD41E51041},Active,0.00127965542715566
15337,NP4601, ,NP,North Park,North Park,,,,,,,,0.05581381,,,,,,,{36066A20-E6EC-454C-B2B0-DB88C53802C5},Active,0.000946967506569588
15338,NP4606, ,NP,North Park,North Park,,,,,,,,0.1449317,,,,,,,{771D3883-3A12-450F-A4B7-CB9EC6D855E9},Closed,0.00259648550035947
15339,NP12890,Decommissioned Latodomi Trail.,NP,North Park,North Park,,,,,,,,0.04394317,,,,,,,{794FF489-EB20-418F-9AB6-525DCA387C50},Closed,0.000652190407322728
15340,NP4608, ,NP,North Park,North Park,,,,,,,,0.01165867,,,,,,,{68953C04-2AA3-4FD3-BD92-9FDCECC092E9},Active,0.000214235974027103
15341,NP4609, ,NP,North Park,North Park,,,,,,,,0.23581271,,,,,,,{E48AC5DA-1A75-4F38-A02D-8EC488F9FD0A},Active,0.00416220641454756
15342,NP4610, ,NP,North Park,North Park,,,,,,,,0.03839739,,,,,,,{D8405302-40A1-4117-BBD6-95C3179279F3},Active,0.000611801803747891
15343,NP4611, ,NP,North Park,North Park,,,,,,,,0.09025814,,,,,,,{8FC432AD-601F-491A-B932-49EC9B7410FC},Active,0.00148160033905931
15344,NP4612, ,NP,North Park,North Park,,,,,,,,0.07491156,,,,,,,{FD40C4A7-5715-4555-8CFA-83C77FDBA275},Active,0.00115421884793706
15345,NP4613, ,NP,North Park,North Park,,,,,,,,0.15952338,,,,,,,{57281C4D-2852-4FEB-A5E6-078700711DC5},Active,0.00241153966005507
15346,NP4616, ,NP,North Park,North Park,,,,,,,,0.01357937,,,,,,,{CB860CE8-248A-4F27-BF4F-AE5BFE4B4BA5},Active,0.000245417325043858
15347,NP4618, ,NP,North Park,North Park,,,,,,,,0.10863915,,,,,,,{E7E9C5D3-72D8-4610-9BA3-DE754FFED89A},Active,0.00167543116905958
15348,NP4620, ,NP,North Park,North Park,,,,,,,,0.02736885,,,,,,,{404C9063-EC5E-447A-967A-2B26B9C04533},Active,0.000434343923109609
15349,NP4621, ,NP,North Park,North Park,,,,,,,,0.02734404,,,,,,,{0D5BA481-808E-4222-B0AF-F89028E2698E},Active,0.000460205560914792
15350,NP4623, ,NP,North Park,North Park,,,,,,,,0.01152443,,,,,,,{BB43B2C4-A933-4F79-81BF-87746D6FB2AB},Active,0.00020710630042727
15351,NP4624, ,NP,North Park,North Park,,,,,,,,0.02104568,,,,,,,{C145D079-DB06-4257-9186-276F4D1734D2},Closed,0.000372439521702566
15352,NP4629, ,NP,North Park,North Park,,,,,,,,0.00765374,,,,,,,{341126A7-B7DA-4434-A061-E9CD20D7B1E5},Active,0.000141109231400476
15353,NP4630, ,NP,North Park,North Park,,,,,,,,0.01032309,,,,,,,{33513719-93D8-4A2F-A8F5-3B33ECE0F2DD},Active,0.000193581507654916
15354,NP4631,Decommissioned Latodomi Trail,NP,North Park,North Park,,,,,,,,0.15430608,,,,,,,{1170EC40-82AA-41BC-9C2F-CFBA9E37C3F8},Closed,0.00231418344025534
15355,NP4632, ,NP,North Park,North Park,,,,,,,,0.03552595,,,,,,,{0778CA59-332B-4088-9D9A-010DC62C4C9A},Active,0.00057770357021761
15356,NP4633, ,NP,North Park,North Park,,,,,,,,0.02795866,,,,,,,{CAA6EDEC-66F6-4541-8E60-2483600BF89D},Active,0.000490792782294485
15357,NP4634, ,NP,North Park,North Park,,,,,,,,0.01116889,,,,,,,{9D6421B5-FD56-4AF1-A35C-EDB46E79C392},Active,0.000203464214396832
15358,NP4635, ,NP,North Park,North Park,,,,,,,,0.02653955,,,,,,,{5BB572E1-A840-45AF-9A3F-6BA654911F6A},Active,0.000478210497013608
15359,NP4636, ,NP,North Park,North Park,,,,,,,,0.14593906,,,,,,,{7569FAF4-3B38-4716-B0BD-7271651B6343},Closed,0.00249176340491304
15360,NP4637, ,NP,North Park,North Park,,,,,,,,0.00949279,,,,,,,{286B2379-3CAB-485A-ACB7-24732CA7661B},Active,0.000160209188587055
15361,NP4641, ,NP,North Park,North Park,,,,,,,,0.00951065,,,,,,,{BFC22481-098F-468C-9246-BAC4FD4D47CB},Active,0.000180035323088186
15362,NP4642, ,NP,North Park,North Park,,,,,,,,0.21622684,,,,,,,{602B678B-61B3-44D4-92BB-29CCC98C485C},Active,0.00390871894413851
15363,NP4643, ,NP,North Park,North Park,,,,,,,,0.33350124,,,,,,,{06091B09-FC24-4660-8A0F-2F9B7CAD1D0B},Active,0.00545359160125328
15364,NP4644, ,NP,North Park,North Park,,,,,,,,0.04341212,,,,,,,{74DC9315-98C0-466B-ABE9-3A247401549C},Active,0.000772608869852067
15365,NP4645, ,NP,North Park,North Park,,,,,,,,0.05544842,,,,,,,{B0AD97B4-E886-4934-95B8-EE6F9B6216E8},Active,0.000909104998520685
15366,NP4646, ,NP,North Park,North Park,,,,,,,,0.08555032,,,,,,,{C4EF2A4B-1B0A-4818-B0E5-0082C5469FD2},Active,0.00150662419979086
15367,NP4647, ,NP,North Park,North Park,,,,,,,,0.02243359,,,,,,,{4ECDDF7C-A29D-447F-9428-439C822D507E},Active,0.000369939995244853
15368,NP4648, ,NP,North Park,North Park,,,,,,,,0.06271016,,,,,,,{432125AD-EADE-4768-BD17-FD9797E7105A},Active,0.00112376739199655
15369,NP4649, ,NP,North Park,North Park,,,,,,,,0.03147436,,,,,,,{1AD794E6-6550-4CE9-B4D9-6A05BD0A43C9},Active,0.000568228818036252
15370,NP4650, ,NP,North Park,North Park,,,,,,,,0.12435745,,,,,,,{10165FF5-B1A8-4F77-AEF2-A313DF61A09C},Active,0.00211462433906746
15371,NP4651, ,NP,North Park,North Park,,,,,,,,0.13526181,,,,,,,{820E3880-29F7-4CB2-A9CB-AF9307DC2809},Active,0.00226233282541323
15372,NP4652, ,NP,North Park,North Park,,,,,,,,0.16663431,,,,,,,{E5829604-543B-42C0-B541-E8ABA4A6C7E3},Closed,0.00270507401796835
15373,NP4653, ,NP,North Park,North Park,,,,,,,,0.11904033,,,,,,,{D0FA8940-11DF-4705-A02B-E07815F557D7},Active,0.00201253306148112
15374,NP12934,Private Access - Hide,NP,North Park,North Park,,,,,,,,0.00121813,,,,,,,{A0AA0E45-5163-4C54-A564-DA28B1EBF909},Closed,2.30254663017318e-05
15375,NP4656, ,NP,North Park,North Park,,,,,,,,0.02729934,,,,,,,{057CB62C-B5C7-4585-B2A1-AE58F703562E},Closed,0.00049211808390247
15376,NP4659, ,NP,North Park,North Park,,,,,,,,0.0652101,,,,,,,{6517AA77-73B0-4192-A1F6-B16434FDD1FF},Active,0.000986280199380906
15377,NP4661, ,NP,North Park,North Park,,,,,,,,0.09557632,,,,,,,{262EB5E4-DFC4-4E88-9279-E9170B27A071},Active,0.00146761644929297
15378,NP4665,Green ,NP,North Park,North Park,Green,GN,Green,,,,http://apps.alleghenycounty.us/GIS/GREENbase.png,0.49545786,,,Easy-Moderate,Access,,,{29C4D0C6-F0F0-44A1-A7C6-98BA68F24BCC},Active,0.00880384447716781
15379,NP4666, ,NP,North Park,North Park,,,,,,,,0.03805528,,,,,,,{4C924AFF-2354-44D5-80CF-52C35E532A3D},Closed,0.000572906490762643
15380,NP4667, ,NP,North Park,North Park,,,,,,,,0.01895315,,,,,,,{5C4665C1-ADEE-402C-B1B5-C8546251609E},Active,0.000298487757046186
15381,NP12943,Decommissioned Trail.,NP,North Park,North Park,,,,,,,,0.03794687,,,,,,,{1FD493FF-FC80-4A3C-991E-7C3D2A1D085A},Closed,0.000665546702659211
15382,NP4669, ,NP,North Park,North Park,,,,,,,,0.03985388,,,,,,,{8A0014AD-6E8E-4AF0-98B3-2519A35886DB},Active,0.000609524653372394
15383,NP4671, ,NP,North Park,North Park,,,,,,,,0.01947882,,,,,,,{C34F87B5-E1FB-4EAD-90DD-F1581CAF893A},Active,0.00035769693873353
15384,NP4673, ,NP,North Park,North Park,,,,,,,,0.03086313,,,,,,,{AB31ABE7-E3E8-4541-B70B-B537F0E6CF22},Active,0.000450403241712466
15385,NP4674, ,NP,North Park,North Park,,,,,,,,0.08189245,,,,,,,{4FDA2B07-5271-4DB1-A7F3-589ACBD6B430},Active,0.00152315167343864
15386,NP4675, ,NP,North Park,North Park,,,,,,,,0.00624759,,,,,,,{C810B706-5463-4CE5-994C-B65C83C401D7},Active,0.0001173198627506
15387,NP4676, ,NP,North Park,North Park,,,,,,,,0.04848234,,,,,,,{B335A549-62CA-4D0E-9D17-0620FCB561DC},Active,0.000782442865975986
15388,NP4677, ,NP,North Park,North Park,,,,,,,,0.03273255,,,,,,,{0369B493-1B2A-4B56-8583-34F40C796917},Active,0.000513443733027661
15389,NP4679, ,NP,North Park,North Park,,,,,,,,0.2238354,,,,,,,{B17E6A5E-3C51-4BD2-A092-C1F9D744E686},Closed,0.00398539002471289
15390,NP4682, ,NP,North Park,North Park,,,,,,,,0.17924234,,,,,,,{E02FD999-2F03-4B9C-983F-05562E33C237},Active,0.00308669165271999
15391,NP4689, ,NP,North Park,North Park,,,,,,,,0.25906737,,,,,,,{F56E78A8-01EB-446A-80D9-3B3533D6491E},Active,0.00426213948763152
15392,NP12965,Nature Center Green Trail ,NP,North Park,North Park,Green,GN,Green,,,,http://apps.alleghenycounty.us/GiS/GREENbase.png,1.1473806,,,Moderate,Loop,,No,{485454CB-12DE-4C08-8E01-898BE0BD82DF},Active,0.0203171612495116
15393,NP4692,Decommissioned Trail.,NP,North Park,North Park,,,,,,,,0.15604685,,,,,,,{0096AB22-D6B1-4331-B023-CCF46E5B271C},Closed,0.00276582348659108
15394,NP4699, ,NP,North Park,North Park,,,,,,,,0.80481995,,,,,,,{C7292312-B091-44F8-9288-D5FF15B0A2C4},Active,0.0135816143689045
15395,NP4700, ,NP,North Park,North Park,,,,,,,,0.04139444,,,,,,,{E864743F-D1C1-4992-91EC-EB9CDA0B46DC},Active,0.00066097086053341
15396,NP4701, ,NP,North Park,North Park,,,,,,,,0.64369796,,,,,,,{284FB410-3F5E-4552-B544-D806613B1907},Active,0.011072184690945
15397,NP4702, ,NP,North Park,North Park,,,,,,,,0.14119891,,,,,,,{2A0C4258-D67C-4730-8D60-135E07DFFD95},Active,0.00230439528496754
15398,NP4703, ,NP,North Park,North Park,,,,,,,,0.16249129,,,,,,,{DD52B7C8-392C-412A-B806-EE47C1128044},Active,0.00281307325133542
15399,NP4704, ,NP,North Park,North Park,,,,,,,,0.05981586,,,,,,,{97B17EE6-BFB5-438D-A855-190FA85D68A3},Active,0.000896033184695417
15400,NP4705, ,NP,North Park,North Park,,,,,,,,0.08722705,,,,,,,{9EBFDD4C-2D34-4E08-9C21-FD993A7834DA},Active,0.0014360641142423
15401,NP4708, ,NP,North Park,North Park,,,,,,,,0.10310561,,,,,,,{C2CF35BA-E235-4A24-BBDE-4F2C971E93B1},Active,0.00170005290964961
15402,NP4709, ,NP,North Park,North Park,,,,,,,,0.01432609,,,,,,,{D421B508-12A2-48A4-B53B-67D9F7D804AB},Active,0.000236647526052476
15403,NP4710, ,NP,North Park,North Park,,,,,,,,0.01192884,,,,,,,{A99197F9-01E1-4BD2-A0F6-D63048F18FA0},Active,0.000224971893517772
15404,NP4711, ,NP,North Park,North Park,,,,,,,,0.02268767,,,,,,,{88D8F3C3-0491-454E-BE00-F13EC75C6022},Active,0.000337868037504856
15405,NP4712, ,NP,North Park,North Park,,,,,,,,0.01317614,,,,,,,{8656CA4B-283C-4FED-8709-6321EC3D7E4F},Active,0.00024627618826649
15406,NP4714, ,NP,North Park,North Park,,,,,,,,0.12202255,,,,,,,{87D4499D-4785-4DF1-A4ED-A4E8CE99B34E},Active,0.00218323551056031
15407,NP4715, ,NP,North Park,North Park,,,,,,,,0.02169112,,,,,,,{7FD106E1-089E-437F-B5AE-BB6CE7843E59},Active,0.00038864470034848
15408,NP4717,Orange with Green Dot,NP,North Park,North Park,Orange with Green Dot,OR/GN Dot,Orange, ,Green, ,http://apps.alleghenycounty.us/GIS/ORANGEbase_GREENdot.png,0.61645102,,,Easy-Moderate,Pt_to_Pt,,,{8A891BC8-2E0D-4938-B4B0-ED09D41BF6CF},Active,0.00991091368901249
15409,NP4718,,NP,North Park,North Park,<Null>,<Null>,, ,, ,<Null>,0.19831044,,,Easy-Moderate,Pt_to_Pt,,,{97698718-1070-4685-A7DE-CE224453A1E1},Active,0.00311819897256665
15410,NP4719,Red with Green Cap,NP,North Park,North Park,Red with Green Cap,RD/GN Cap,Red,Green, , ,http://apps.alleghenycounty.us/GIS/REDbase_GREENcap.png,0.04371705,,,Moderate,Access,,,{EF453BC9-86F9-47CF-90B7-05D61C83EE12},Active,0.000743625556044362
15411,NP4721,White with Red Dot,NP,North Park,North Park,White with Red Dot,WT/RD Dot,White, ,Red, ,http://apps.alleghenycounty.us/GIS/WHITEbase_REDdot.png,0.61291163,,,Easy,Pt_to_Pt,,,{06485133-B4CB-4095-AF64-1C20B7986A0A},Active,0.0103365556076799
15412,NP4723,White with Black Dash,NP,North Park,North Park,White with Black Dash,WT/BK Dash,White, , ,Black,http://apps.alleghenycounty.us/GIS/WHITEbase_BLACKdash.png,0.04210232,,,Easy-Moderate,Connector,,,{1C0A68D9-F9DA-471B-95F5-4D4E560C5F61},Active,0.000790161366211002
15413,NP4724,White with Black Dot,NP,North Park,North Park,White with Black Dot,WT/BK Dot,White, ,Black, ,http://apps.alleghenycounty.us/GIS/WHITEbase_BLACKdot.png,0.36319521,,,Moderate,Pt_to_Pt,,,{BACF87CA-B7DA-44CD-BDAD-64D95E81A029},Active,0.0061621952920146
15414,NP4726,Green with Yellow Dot,NP,North Park,North Park,Green with Yellow Dot,GN/YL Dot,Green, ,Yellow, ,http://apps.alleghenycounty.us/GIS/GREENbase_YELLOWdot.png,0.24930729,,,Easy,Access,,,{51EF9F8A-55D3-4B4C-A9A7-9B20F2B86B8C},Active,0.00458712864393081
15415,NP4728,Orange with White Dot,NP,North Park,North Park,Orange with White Dot,OR/WT Dot,Orange, ,White, ,http://apps.alleghenycounty.us/GIS/ORANGEbase_WHITEdot.png,0.10723117,,,Difficult,Access,,,{2807898C-3E3C-423A-A08B-21FB0F83A1CC},Active,0.00166246050942349
15416,NP4729,,NP,North Park,North Park,<Null>,<Null>,, ,, ,<Null>,0.20469865,,,Easy-Moderate,Access,,,{AA45AD25-E403-4792-B05B-DD167FA1B935},Closed,0.00357426899393944
15417,NP4730,Orange Access Trail - Decommissioned,NP,North Park,North Park,<Null>,<Null>,, ,, ,<Null>,0.21220934,,,Easy-Moderate,Access,,,{9DCD2538-CCB2-42D4-BB79-0A74850EC007},Closed,0.00350075320225507
15418,NP4731,Red with Brown Dot - Decommissioned,NP,North Park,North Park,<Null>,<Null>,, ,, ,<Null>,0.07244316,,,Easy-Moderate,Access,Dirt,,{661F716F-E37F-4D39-A3B1-D74D9CFD92A5},Closed,0.00119750061066104
15419,NP4734,White with Green Dot,NP,North Park,North Park,White with Green Dot,WT/GN Dot,White, ,Green, ,http://apps.alleghenycounty.us/GIS/WHITEbase_GREENdot.png,0.9322552,,,Moderate,Pt_to_Pt,,,{2D088A2D-21ED-448D-A7EE-F36B0A2FF89A},Active,0.0162658963728243
15420,NP4735,Red with White Cap,NP,North Park,North Park,Red with White Cap,RD/WT Cap,Red,White, , ,http://apps.alleghenycounty.us/GIS/REDbase_WHITEcap.png,0.14569641,,,Easy,Access,,,{6F40D84B-402E-4BDE-A49D-7B2A14A51323},Active,0.00236861217812497
15421,NP4742,,NP,North Park,North Park,<Null>,<Null>,, ,, ,<Null>,0.16117691,,,Easy-Moderate,Pt_to_Pt,,,{D5C76EDC-2169-4B27-BBA2-583925C81704},Active,0.00248753189836461
15422,NP4744,Red with Red Cap,NP,North Park,North Park,Red with Red Cap,RD/RD Cap,Red,Red, , ,http://apps.alleghenycounty.us/GIS/REDbase_REDcap.png,0.35953347,,,Moderate,Access,,No,{22E2BD01-6527-41B6-A67D-1249AB8C399C},Active,0.00571209485928032
15423,NP4746,Orange with Purple Dot,NP,North Park,North Park,Orange with Purple Dot,OR/PL Dot,Orange, ,Purple, ,http://apps.alleghenycounty.us/GIS/ORANGEbase_PURPLEdot.png,0.08549786,,,Easy-Moderate,Access,,,{F7E4FCAF-CD83-452B-9993-D05DCB6CC065},Active,0.00152059982473653
15424,NP4751,Gravel or Paved Trail/Road,NP,North Park,North Park,Gravel or Paved Trail/Road,GY,Gray, , , ,http://apps.alleghenycounty.us/GIS/GRAY.png,0.60432361,,,Easy-Moderate,Pt_to_Pt,Recycled Asphalt,No,{F0BE9113-3E94-4A85-9BAD-9C0732F152B2},Active,0.0102496590006005
15425,NP6172, ,NP,North Park,North Park,,,,,,,,0.01681132,,,,,,,{5A6CB1C3-48E4-4E95-B9ED-113019F35056},Active,0.000253631207801114
15426,NP13211,Green,NP,North Park,North Park,Green,GN,Green,,,,http://apps.alleghenycounty.us/GIS/GREENbase.png,1.88809602,,,Moderate,Loop,Dirt,No,{83533C75-C760-4910-9409-56B93C5E071C},Active,0.031854299741202
